created_at,id,title,url,num_points,num_comments,author,hours
2016-08-11 19:09:00,12270841,Ask HN: What are the benefits of having a project webpage vs. GitHub README?,,3,7,aelsabbahy,19
2016-01-02 02:40:00,10824704,Ask HN: What is your advise to move up the ladder?  Any anecdotes?,,3,1,gisnotgoogle,2
2015-11-06 15:59:00,10520115,"Ask HN: Advice  WhoIsHiring  According to my profile, would you hire me?",,13,14,theviajerock,15
2016-01-29 21:03:00,10998486,Ask HN: What should we fund at YC Research?,,316,520,sama,21
2016-08-16 18:04:00,12299282,Ask HN: How are you using Serverless architecture in production?,,8,7,kcoleman731,18
2016-08-28 14:41:00,12376703,Ask HN: Elm-like JavaScript framework?,,6,3,melle,14
2015-11-02 10:59:00,10491146,Ask HN: Ncurses first development,,2,1,jlebrech,10
2016-01-14 20:45:00,10904333,Ask HN: What is your favorite tech prank?,,18,40,ternbot,20
2016-02-20 02:58:00,11138524,Ask HN: Where are 150k to 200k salary job in Silicon Valley?,,43,31,ugenetics,2
2016-07-01 18:06:00,12018341,ASK HN: How to consistently work 60+ hrs a week?,,2,9,lonely_rebel,18
2016-09-18 15:51:00,12525751,Ask HN: Can 32-bit Interact with 64-bit?,,1,1,sinnska,15
2016-03-07 14:45:00,11239132,Ask HN: Who's making $300k to $1m as a cloud engineer?,,111,94,sgustard,14
2015-10-29 04:51:00,10469342,Ask HN: What novels feature realistic computing?,,1,2,sago,4
2016-06-03 20:10:00,11832883,Ask HN: What to do when a website violates their own TOS and sells your data?,,1,3,MOARDONGZPLZ,20
2016-08-01 15:01:00,12202867,Ask HN: Who wants to be hired? (August 2016),,22,118,whoishiring,15
2015-11-13 02:35:00,10557692,Ask HN: Freelancing tips,,3,2,anymys,2
2015-10-09 19:47:00,10362809,Ask HN: Home network for 1G fiber internet,,4,3,heuermh,19
2016-01-31 18:44:00,11007397,Ask HN: Is a second master's degree worth it?,,5,7,mirchada776,18
2016-01-31 13:52:00,11006376,Ask HN: How much you spend on rent?,,1,6,Raed667,13
2015-12-17 08:59:00,10750324,Ask HN: In what way niki.ai and Operator can change future of commerce?,,2,1,nikitarajdan,8
2016-03-22 02:42:00,11334074,Ask HN: What's the best platform for E-Commerce?,,2,2,stevofolife,2
2015-10-21 17:45:00,10427084,Ask HN: Ever worked on maintaining software of which source code has been lost?,,3,3,wkoszek,17
2016-05-31 21:53:00,11810591,Ask HN: How do you sync your source tree from the host to the VM?,,3,2,chadaustin,21
2016-01-12 08:39:00,10886241,"Ask HN: What should I give priority, Lisp, Haskell, or the Dragon Book?",,6,12,thegenius2000,8
2015-10-08 10:15:00,10351781,Ask HN: Which of these Job Ad writing strategies do you use?,,3,1,klaut,10
2016-04-01 12:22:00,11404260,Ask HN: Renegotiating Rate with Consulting Firm,,5,5,marktangotango,12
2016-02-02 22:15:00,11023110,Ask HN: Why does Hacker News's website look like shit?,,3,6,crispytx,22
2016-04-01 18:16:00,11407156,Ask HN: Does anyone else hate April Fools' Day?,,2,3,victorhugo31337,18
2016-02-29 21:55:00,11198918,Ask HN: What to do when manager starts forcing people out?,,6,1,THRWAWA20160222,21
2015-11-09 18:14:00,10534690,Ask HN: What project are you most proud of?,,30,27,tech_crawl_,18
2016-09-14 14:31:00,12497202,Ask HN: What are some well documented ReactJS applications?,,18,5,whicks,14
2016-03-09 00:19:00,11249903,Ask HN: How do I tell SO that its impractical to be a temp non-mobile developer?,,3,1,hnthrowaway488,0
2016-03-31 17:37:00,11398983,Ask HN: Why use CoreOS and what are its advantages?,,7,1,kishansundar,17
2016-05-21 16:15:00,11745166,Ask HN: Why not invest in random companies and hire random employees?,,7,8,baron816,16
2016-05-20 21:17:00,11741592,Ask HN: Has anyone here successfully applied to Stripe Atlas?,,10,7,laurencei,21
2016-05-12 21:40:00,11686972,Ask HN: Org charts and job titles,,2,2,aesthetics1,21
2016-07-12 08:30:00,12077551,Ask HN: What are possible drawbacks of using a company in Singapore?,,6,2,ianderf,8
2016-06-29 07:51:00,12000118,Ask HN: Did anyone's life ever gotten more comfortable after accepting funding?,,96,53,tehayj,7
2016-05-26 15:11:00,11778512,Ask HN: Am I just burnt out or should I find a new career?,,15,9,amiburntout,15
2015-09-12 22:26:00,10209603,Ask HN: What research areas would you consider if you were to start a CS PhD?,,4,7,slordy,22
2016-05-04 01:16:00,11625499,Ask HN: Why does Etsy have so many items titled DO Not PURCHASE?,,1,2,hoodoof,1
2016-09-23 20:18:00,12567645,Ask HN: What do you wish someone would build?,,171,477,prmph,20
2016-07-27 19:16:00,12175732,Ask HN: Why are e-books sold for the same price as printed books,,3,3,neogenix,19
2016-07-08 15:07:00,12056035,Ask HN: GitHub vs. Gitlab?,,65,111,ghettosoak,15
2016-04-05 04:55:00,11427929,"Ask HN: I hate working alone, but I want to pursue my startup",,19,18,slagfart,4
2015-12-08 13:44:00,10696254,Ask HN: What are the recruitment tools/plugins used by startups?,,4,4,himanshuy,13
2015-11-24 04:59:00,10619195,Ask HN: Should I use my old mailing list?,,1,2,jakejake,4
2015-10-27 12:31:00,10457538,Ask HN: Are there API centric frameworks that have the same traction as Rails?,,14,17,thomasfromcdnjs,12
2016-02-16 03:25:00,11107711,Ask HN: How long do you work per day?,,2,1,ripitrust,3
2016-08-03 02:36:00,12215184,Ask HN: Websites/Services like nugget.one,,7,6,isuckatcoding,2
2016-01-17 21:49:00,10921244,Ask HN: When will you ride an autonomous taxi?,,1,1,source99,21
2016-06-23 03:46:00,11958719,Ask HN: What language has the best developer experience?,,11,31,xupybd,3
2016-05-17 14:07:00,11713727,Ask HN: Has technology benefited the classroom?,,7,11,Snackchez,14
2016-02-17 16:18:00,11118854,Ask HN: How can I visualize my skills,,1,1,erkanerol,16
2016-07-15 23:35:00,12104482,Ask HN: Why Y Combinator? Why not Y Combinator?,,14,7,yeukhon,23
2016-06-03 01:44:00,11827750,Ask HN: Is there an up-to-date global index of conferences?,,11,1,hoodoof,1
2016-06-01 14:48:00,11814734,Ask HN: Best Read on HTTP Cookies?,,2,1,dedalus,14
2016-04-17 17:18:00,11515307,Ask HN: Describe your first enterprise sale,,496,96,hackerews,17
2016-02-09 10:56:00,11064509,Ask HN: Best Time for Show HN on HackerNews?,,1,1,a_shiri,10
2015-11-30 17:49:00,10650662,Ask HN: Ever Use Front End Framework Mithril.js?,,7,5,hanniabu,17
2016-09-19 16:04:00,12532431,"Ask HN: Those with small side projects, where did you find part-time talent?",,2,2,phankinson,16
2015-10-20 15:54:00,10419940,Ask HN: Wireless HDMI for Macbook to TV,,2,1,tmaly,15
2016-06-22 12:23:00,11953286,Ask HN: What (lightweight) bug tracker do you use?,,4,7,neilellis,12
2016-06-24 17:56:00,11971957,Ask HN: How do I differentiate myself in the construction industry?,,3,6,dhruvkar,17
2016-05-23 05:11:00,11752019,"Ask HN: In a hyper conformist world, will you raise your kids as free thinkers?",,1,1,spacewhale,5
2016-08-22 18:23:00,12338287,Ask HN: Recommendations for too-quiet open office?,,3,3,graham1776,18
2016-05-29 22:38:00,11798550,Ask HN: Specializing in a technical domain,,11,2,votr,22
2016-01-02 09:04:00,10825621,Ask HN: Front-end dev trends for 2016,,3,1,danielovichdk,9
2015-12-14 07:57:00,10729880,Ask HN: Can we have a read later for the posts?,,18,20,ForFreedom,7
2016-08-29 10:20:00,12381002,Ask HN: How much should I charge per hour as Developer?,,4,4,user7878,10
2016-05-02 00:38:00,11608557,Ask HN: Think about the physics of economic growth,,1,4,pygy_,0
2016-03-21 03:19:00,11325993,Ask HN: What is the term for faking automation by using human labor?,,8,15,hotpockets,3
2015-12-02 03:53:00,10660829,Ask HN: My Farm Approached by a Solar Company to Lease Land-What Should I Learn?,,6,12,giltleaf,3
2016-07-29 20:21:00,12189682,Ask HN: View Count for Submissions,,1,4,specialist,20
2016-05-07 04:37:00,11648413,"Ask HN: As a U.S. developer, how do I transition to working abroad?",,5,2,every_other,4
2016-05-28 15:18:00,11791911,Ask HN: Would you use a messaging app that requires nor a phone number or email?,,1,6,karimdag,15
2016-01-12 07:16:00,10886022,Ask HN: Should Learn/switch to JavaScript Programming (a Java Developer),,4,2,nanospeck,7
2016-03-18 13:26:00,11311607,Ask HN: What newsletters do you read and recommend?,,1,1,praveenh,13
2016-01-14 18:12:00,10903160,Ask HN: Best books/resources on technical writing?,,33,10,philippnagel,18
2016-03-19 20:27:00,11320276,Ask HN: Best book (or other media) to learn lua from?,,4,5,Sturmrufer,20
2016-07-04 13:09:00,12030501,Ask HN: How would you reimagine email?,,3,3,kuro-kuris,13
2015-09-11 07:27:00,10202408,Ask HN: How developers in enterprises and startups can spend money?,,8,2,bestan,7
2015-11-29 11:23:00,10644373,Ask HN: How do develop a side project when you have a 40hr/week job?,,153,128,ciaoben,11
2016-08-24 06:17:00,12350080,Ask HN: Is downloading and storing user-supplied url content legal?,,6,1,prmph,6
2016-03-26 06:24:00,11364689,"Ask HN: Did Tay, Microsoft AI, give you a sneak peek of how dangerous AI can be?",,1,2,adarsh_thampy,6
2015-12-07 16:49:00,10690606,Ask HN : Which job has the brightest futur? CRM consultant or BI consultant,,1,1,migthor,16
2016-08-27 18:05:00,12373421,Ask HN: Is there a programming language with embedded testing support?,,15,11,maramono,18
2015-11-19 09:33:00,10593700,Ask HN: How to get US H1B visa when located abroad?,,1,4,zeusdx,9
2016-01-20 11:19:00,10937310,Ask HN: Couldn't HN Submit say a link was already submitted even if title gt 80?,,1,3,chris-at,11
2016-09-08 10:28:00,12451732,Ask HN: Google Analytics Realtime down for me,,15,10,the-dude,10
2016-09-12 07:47:00,12477891,Ask HN: How best to describe my service?,,7,5,ishener,7
2016-09-19 09:45:00,12530100,Ask HN: Where in European Union should I move to found a startup?,,8,7,cosmorocket,9
2016-03-20 02:37:00,11321533,Ask HN: How do I become a Sales Engineer?,,17,7,tsax,2
2016-01-13 06:29:00,10892643,Ask HN: How long did it take for you to get jaded in this industry?,,15,14,askafriend,6
2016-04-02 21:56:00,11413681,Ask HN: How do you learn complex/difficult material online?,,1,1,impish19,21
2016-03-22 19:07:00,11339117,"Ask HN: Publishing on personal vs. ""company"" blog",,5,6,mxmpawn,19
2015-10-03 21:01:00,10325360,Ask HN: Should Google acquire Evernote and merge it with their Google Keep?,,11,9,byaruhaf,21
2016-08-14 17:50:00,12286547,Ask HN: How to prepare for a Front-end Developer interview?,,209,135,eesta,17
2016-01-16 23:23:00,10917361,Ask HN: Do you work remotely? Would you use a robot?,,6,9,avr,23
2016-09-14 13:17:00,12496525,Ask HN: Is Swift worth learning if I'm not into iOS development?,,10,7,0x70run,13
2015-12-30 10:41:00,10811572,Ask HN: How can I offline read the top 100 HN stories over the last week?,,5,1,vinnyglennon,10
2016-09-22 21:19:00,12560452,"Ask HN: People who looked down upon Node.js/JS, has ES6/etc. changed your views?",,5,5,zuck9,21
2016-03-29 13:00:00,11381083,"Ask HN: Are specializations at udacity, coursera etc worth it?",,21,9,vijayr,13
2016-07-12 12:09:00,12078358,Ask HN: How to piss off a programmer?,,5,9,LukeFitzpatrick,12
2016-09-13 21:43:00,12492519,Ask HN: Can anyone recommend debt collection cloud software?,,2,1,marcamillion,21
2016-04-04 13:25:00,11421655,Ask HN: No Profitability and Raises why the guilt?,,5,14,djmill,13
2016-01-01 15:29:00,10822086,Ask HN: Has anyone found employment through Who wants to be hired threads?,,25,16,baccheion,15
2015-09-11 03:51:00,10201924,Ask HN: How does a TV show recording get to the networks?,,1,2,gavreh,3
2016-02-10 15:12:00,11073230,Ask HN: Cheap Tablet?,,1,1,dyeje,15
2015-12-30 19:20:00,10813746,Ask HN: Struggling to pay rent this month. Can I help you with a gig?,,251,37,_whynow,19
2016-03-10 03:35:00,11257260,Ask HN: Best Excel Export Module for Nodejs?,,2,1,dominhhai,3
2015-12-22 12:54:00,10777433,Ask HN: What would it take to free TypeScript from the JavaScript shackles?,,2,1,cdnsteve,12
2016-06-28 10:14:00,11992582,Ask HN: Why is academic language so redundant?,,2,4,50CNT,10
2016-06-11 16:08:00,11883948,Ask HN: Want to learn HTML and CSS and also get your code reviewed?,,1,1,manibatra,16
2016-08-24 12:07:00,12351391,Ask HN: Why is there such high turnover among Designers,,1,2,lscore720,12
2016-06-15 18:21:00,11910987,Ask HN: Are drones legal to fly indoors around people?,,2,1,sharemywin,18
2015-10-23 02:22:00,10436466,Ask HN: How can I tell if I have programming aptitude?,,49,101,canicode,2
2015-12-03 14:07:00,10669587,Ask HN: What are some good android apps to encrypt files on android?,,4,2,enitihas,14
2016-02-06 19:39:00,11049375,Ask HN: Is it worth starting a SaaS in a niche that already has a clear leader?,,90,52,iDemonix,19
2015-12-23 01:46:00,10781548,Ask HN: Good courses on design?,,9,2,plet,1
2016-07-13 19:14:00,12088843,Ask HN: How to deal with family not supportive of you doing a startup?,,8,5,panicocats,19
2016-05-28 10:33:00,11791175,Ask HN: Why exactly do you dislike Oculus?,,7,12,max_,10
2015-09-28 07:05:00,10289230,Ask HN: Is there a pan-English accent?,,4,11,burritofanatic,7
2016-07-26 21:03:00,12168709,Ask HN: What's the best material to learn Racket?,,14,5,pedrodelfino,21
2016-03-05 09:56:00,11229017,Ask HN: How do you split up the initial work on a complex project?,,9,3,bigblind,9
2016-08-18 18:13:00,12314984,Ask HN: Website vs. mobile app for conference goers,,2,3,galazzah,18
2016-05-04 08:10:00,11626917,"Ask HN: What are your monitoring data retention policies, and why?",,3,1,movedx,8
2016-02-03 16:55:00,11027577,Ask HN: How do you find early adopters?,,1,4,tixocloud,16
2016-08-05 20:59:00,12235726,"Ask HN: What service do you wish exists, but doesn't?",,2,2,franze,20
2016-02-27 05:33:00,11186203,Ask HN: What linux distro would you love to have preinstalled in your new PC?,,5,7,ghoshbishakh,5
2016-05-25 19:59:00,11772626,Ask HN: Where do you host your static site?,,2,3,Wonnk13,19
2016-05-26 22:09:00,11782075,Ask HN: 2FA hardware?,,17,13,MTemer,22
2015-09-30 03:39:00,10301582,Ask HN: What's stopping you from starting up?,,3,20,nikhildaga,3
2015-11-09 14:36:00,10533215,Ask HN: OCR Solutions,,3,3,vinnyglennon,14
2016-09-12 08:33:00,12478055,"Ask HN: I'm 23, and I dislike my job as a software engineer",,38,45,sk14,8
2016-09-17 15:58:00,12521022,Ask HN: What is your favourite Roald Dhall book?,,2,1,muzster,15
2016-03-21 19:21:00,11330994,Ask HN: What laptop *do* I buy then?,,1,6,quii,19
2016-06-28 04:41:00,11991529,Ask HN: How does your company manage passwords?,,4,4,westoque,4
2016-08-02 20:27:00,12213107,Ask HN: What do you use as a shell script replacement?,,2,4,ohgh1ieD,20
2016-04-25 17:07:00,11565644,Ask HN: What do you think about or landing page?,,3,3,svirelka,17
2016-08-16 14:59:00,12297885,Ask HN: AWS or bust? Support the AWS services or compete with them?,,2,1,xchaotic,14
2015-11-07 21:58:00,10526396,Ask HN: How to keep overseas contractors aligned with non technical founders?,,6,17,mooreds,21
2016-04-08 21:13:00,11458024,Ask HN: Anyone want to help me make a social network for frequent flyers?,,1,2,ahacker1,21
2015-12-02 16:05:00,10663740,Ask HN: Assume the universe is a simulation. Why is c the speed of light?,,2,3,vinaybn,16
2016-01-27 00:18:00,10977320,Ask HN: Hacker News Slack channel?,,1,4,jfornear,0
2016-06-23 20:18:00,11963983,Ask HN: What has machine learning done for YOU?,,7,2,spdustin,20
2015-11-20 00:25:00,10598732,Ask HN: Best way to learn async development?,,9,3,staticautomatic,0
2016-04-27 16:59:00,11582229,Ask HN: How Much Reliance on 3rd Party Tech Is Too Much?,,10,10,charliesdad,16
2016-04-13 16:06:00,11489422,Ask HN: Does anyone use CSS Flexbox in production?,,2,2,pattle,16
2016-08-18 10:50:00,12311529,Ask HN: What is the most useful script for your business or startup?,,65,50,david90,10
2015-11-09 17:31:00,10534394,Ask HN: What would you tell your 20 something years old self?,,24,47,meta_pseudo,17
2016-06-17 09:45:00,11921603,Ask HN: Resources for web design inspiration?,,1,1,sarreph,9
2015-10-12 07:17:00,10372988,Ask HN: Which open source projects are tackling social problems out there?,,2,2,gpestana,7
2015-09-13 17:44:00,10212132,Ask HN: How can I help others?,,4,5,boogdan,17
2016-03-21 05:00:00,11326316,Ask HN: What Are Good Product Manager Qualities,,4,1,m1117,5
2015-11-09 14:54:00,10533306,Ask HN: Is there a masterbation-free site where I can have random conversations?,,16,28,notetoself,14
2015-10-27 18:37:00,10460145,Ask HN: Exciting things to study(in CS) to break out of plateau?,,2,1,rayalez,18
2016-07-26 05:11:00,12163462,Ask HN: Building an email killer,,4,3,paekut,5
2015-10-08 11:31:00,10352002,Ask HN: Am I going to hell for doing this?,,1,1,amInvestigator,11
2015-11-03 15:20:00,10500087,Ask HN: In what order did the best and worst periods in your career come?,,30,22,vonklaus,15
2016-07-31 21:09:00,12198876,Ask HN: Spending my free time in video games. It's eating me. Suggestions?,,18,41,riotvan,21
2016-08-15 17:49:00,12292074,Ask HN: How has your life changed since working remotely/digital nomading,,5,1,tsaprailis,17
2016-03-14 00:51:00,11280278,Ask HN: What percent of your income do you spend at Amazon?,,2,1,peterchane,0
2015-12-28 16:05:00,10801741,Ask HN: Arduino or Raspberry PI for teenager?,,3,1,tmaly,16
2016-02-01 23:10:00,11016409,"Ask HN: What (obscure?) areas of tech are engaging, sane, and incredibly stable?",,6,4,i336_,23
2015-09-23 14:29:00,10265167,Ask HN: What Hard Problems in the World Still Need Solving?,,2,1,irl_zebra,14
2016-07-20 00:25:00,12125978,Ask HN: Great coding stories,,17,10,anfroid555,0
2016-04-06 15:34:00,11439441,Ask HN: Why are clickbait titles bad?,,1,5,luchadorvader,15
2016-03-16 22:40:00,11301239,Ask HN: What's with the micro/tiny/minimal libraries trend?,,1,3,bgar,22
